item_id,scoring_system,condition,model,reasoning,raw_output,parsed_answer,determinable_case,correct,input_tokens,output_tokens,reasoning_tokens
IT153,CHADS2 Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,156.0,2.0,0.0
IT153,CHADS2 Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,153.0,2.0,0.0
IT153,CHADS2 Score,rel_to_und,Qwen3.5-27B,off,B,B,A,0,153.0,2.0,0.0
IT158,CHADS2 Score,baseline,Qwen3.5-27B,off,B,B,B,1,134.0,1.0,0.0
IT158,CHADS2 Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,B,1,179.0,2.0,0.0
IT158,CHADS2 Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,239.0,1.0,0.0
IT158,CHADS2 Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,B,1,153.0,2.0,0.0
IT158,CHADS2 Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,168.0,2.0,0.0
IT158,CHADS2 Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,250.0,2.0,0.0
IT158,CHADS2 Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,142.0,2.0,0.0
IT158,CHADS2 Score,rel_to_det,Qwen3.5-27B,off,B,B,B,1,141.0,2.0,0.0
IT158,CHADS2 Score,rel_to_und,Qwen3.5-27B,off,B,B,B,1,139.0,1.0,0.0
IT162,CHADS2 Score,baseline,Qwen3.5-27B,off,A,A,A,1,163.0,1.0,0.0
IT162,CHADS2 Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,197.0,1.0,0.0
IT162,CHADS2 Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,268.0,2.0,0.0
IT162,CHADS2 Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,171.0,2.0,0.0
IT162,CHADS2 Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,197.0,2.0,0.0
IT162,CHADS2 Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,268.0,2.0,0.0
IT162,CHADS2 Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,182.0,2.0,0.0
IT162,CHADS2 Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,169.0,2.0,0.0
IT162,CHADS2 Score,rel_to_und,Qwen3.5-27B,off,B,B,A,0,168.0,1.0,0.0
IT164,CHADS2 Score,baseline,Qwen3.5-27B,off,B,B,B,1,147.0,2.0,0.0
IT164,CHADS2 Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,181.0,1.0,0.0
IT164,CHADS2 Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,252.0,1.0,0.0
IT164,CHADS2 Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,155.0,2.0,0.0
IT164,CHADS2 Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,192.0,2.0,0.0
IT164,CHADS2 Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,252.0,2.0,0.0
IT164,CHADS2 Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,155.0,2.0,0.0
IT164,CHADS2 Score,rel_to_det,Qwen3.5-27B,off,B,B,B,1,152.0,2.0,0.0
IT164,CHADS2 Score,rel_to_und,Qwen3.5-27B,off,A,A,B,0,155.0,1.0,0.0
IT167,CURB-65 Score,baseline,Qwen3.5-27B,off,B,B,A,0,185.0,2.0,0.0
IT167,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,247.0,2.0,0.0
IT167,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,362.0,2.0,0.0
IT167,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,194.0,2.0,0.0
IT167,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,236.0,2.0,0.0
IT167,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,351.0,2.0,0.0
IT167,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,194.0,2.0,0.0
IT167,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,193.0,2.0,0.0
IT167,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,B,B,A,0,198.0,2.0,0.0
IT168,CURB-65 Score,baseline,Qwen3.5-27B,off,B,B,B,1,183.0,2.0,0.0
IT168,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,234.0,1.0,0.0
IT168,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,349.0,1.0,0.0
IT168,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,192.0,2.0,0.0
IT168,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,234.0,2.0,0.0
IT168,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,349.0,2.0,0.0
IT168,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,192.0,1.0,0.0
IT168,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,A,A,B,0,192.0,2.0,0.0
IT168,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,A,A,B,0,192.0,2.0,0.0
IT169,CURB-65 Score,baseline,Qwen3.5-27B,off,A,A,B,0,177.0,2.0,0.0
IT169,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,228.0,2.0,0.0
IT169,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,343.0,2.0,0.0
IT169,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,B,1,186.0,1.0,0.0
IT169,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,228.0,2.0,0.0
IT169,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,343.0,2.0,0.0
IT169,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,186.0,2.0,0.0
IT169,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,B,B,B,1,190.0,2.0,0.0
IT169,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,A,A,B,0,188.0,1.0,0.0
IT173,CURB-65 Score,baseline,Qwen3.5-27B,off,A,A,A,1,187.0,2.0,0.0
IT173,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,238.0,1.0,0.0
IT173,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,353.0,2.0,0.0
IT173,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,196.0,2.0,0.0
IT173,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,238.0,2.0,0.0
IT173,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,353.0,1.0,0.0
IT173,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,196.0,2.0,0.0
IT173,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,202.0,2.0,0.0
IT173,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,A,A,A,1,196.0,1.0,0.0
IT177,CURB-65 Score,baseline,Qwen3.5-27B,off,A,A,B,0,186.0,2.0,0.0
IT177,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,248.0,2.0,0.0
IT177,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,352.0,2.0,0.0
IT177,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,206.0,2.0,0.0
IT177,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,B,0,248.0,2.0,0.0
IT177,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,B,0,352.0,2.0,0.0
IT177,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,B,0,195.0,2.0,0.0
IT177,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,A,A,B,0,201.0,2.0,0.0
IT177,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,A,A,B,0,193.0,1.0,0.0
IT181,CURB-65 Score,baseline,Qwen3.5-27B,off,A,A,A,1,190.0,2.0,0.0
IT181,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,241.0,2.0,0.0
IT181,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,356.0,1.0,0.0
IT181,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,A,1,210.0,2.0,0.0
IT181,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,241.0,2.0,0.0
IT181,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,356.0,2.0,0.0
IT181,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,199.0,2.0,0.0
IT181,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,200.0,2.0,0.0
IT181,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,B,B,A,0,201.0,2.0,0.0
IT184,CURB-65 Score,baseline,Qwen3.5-27B,off,B,B,B,1,195.0,2.0,0.0
IT184,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,B,1,246.0,1.0,0.0
IT184,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,B,1,372.0,2.0,0.0
IT184,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,B,1,204.0,2.0,0.0
IT184,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,257.0,2.0,0.0
IT184,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,361.0,1.0,0.0
IT184,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,204.0,2.0,0.0
IT184,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,B,B,B,1,202.0,2.0,0.0
IT184,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,B,B,B,1,209.0,2.0,0.0
IT185,CURB-65 Score,baseline,Qwen3.5-27B,off,A,A,A,1,189.0,2.0,0.0
IT185,CURB-65 Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,240.0,1.0,0.0
IT185,CURB-65 Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,355.0,2.0,0.0
IT185,CURB-65 Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,198.0,2.0,0.0
IT185,CURB-65 Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,240.0,2.0,0.0
IT185,CURB-65 Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,355.0,2.0,0.0
IT185,CURB-65 Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,198.0,2.0,0.0
IT185,CURB-65 Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,201.0,1.0,0.0
IT185,CURB-65 Score,rel_to_und,Qwen3.5-27B,off,A,A,A,1,197.0,2.0,0.0
IT196,Centor Score,baseline,Qwen3.5-27B,off,B,B,A,0,126.0,2.0,0.0
IT196,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,158.0,1.0,0.0
IT196,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,211.0,2.0,0.0
IT196,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,133.0,2.0,0.0
IT196,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,158.0,2.0,0.0
IT196,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,222.0,2.0,0.0
IT196,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,133.0,2.0,0.0
IT196,Centor Score,rel_to_det,Qwen3.5-27B,off,B,B,A,0,131.0,2.0,0.0
IT196,Centor Score,rel_to_und,Qwen3.5-27B,off,A,A,A,1,135.0,2.0,0.0
IT197,Centor Score,baseline,Qwen3.5-27B,off,B,B,B,1,126.0,2.0,0.0
IT197,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,158.0,1.0,0.0
IT197,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,211.0,1.0,0.0
IT197,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,144.0,2.0,0.0
IT197,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,169.0,2.0,0.0
IT197,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,211.0,2.0,0.0
IT197,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,133.0,2.0,0.0
IT197,Centor Score,rel_to_det,Qwen3.5-27B,off,B,B,B,1,135.0,2.0,0.0
IT197,Centor Score,rel_to_und,Qwen3.5-27B,off,B,B,B,1,135.0,2.0,0.0
IT200,Centor Score,baseline,Qwen3.5-27B,off,A,A,B,0,131.0,2.0,0.0
IT200,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,163.0,2.0,0.0
IT200,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,216.0,2.0,0.0
IT200,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,138.0,2.0,0.0
IT200,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,163.0,2.0,0.0
IT200,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,227.0,2.0,0.0
IT200,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,138.0,1.0,0.0
IT200,Centor Score,rel_to_det,Qwen3.5-27B,off,B,B,B,1,135.0,2.0,0.0
IT200,Centor Score,rel_to_und,Qwen3.5-27B,off,B,B,B,1,135.0,2.0,0.0
IT204,Centor Score,baseline,Qwen3.5-27B,off,A,A,A,1,135.0,2.0,0.0
IT204,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,167.0,2.0,0.0
IT204,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,220.0,2.0,0.0
IT204,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,142.0,2.0,0.0
IT204,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,178.0,2.0,0.0
IT204,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,231.0,2.0,0.0
IT204,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,142.0,2.0,0.0
IT204,Centor Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,143.0,2.0,0.0
IT204,Centor Score,rel_to_und,Qwen3.5-27B,off,A,A,A,1,143.0,2.0,0.0
IT205,Centor Score,baseline,Qwen3.5-27B,off,A,A,B,0,131.0,1.0,0.0
IT205,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,163.0,2.0,0.0
IT205,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,216.0,2.0,0.0
IT205,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,149.0,2.0,0.0
IT205,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,163.0,2.0,0.0
IT205,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,227.0,2.0,0.0
IT205,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,138.0,2.0,0.0
IT205,Centor Score,rel_to_det,Qwen3.5-27B,off,A,A,B,0,141.0,2.0,0.0
IT205,Centor Score,rel_to_und,Qwen3.5-27B,off,A,A,B,0,140.0,1.0,0.0
IT206,Centor Score,baseline,Qwen3.5-27B,off,B,B,A,0,119.0,2.0,0.0
IT206,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,151.0,1.0,0.0
IT206,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,204.0,2.0,0.0
IT206,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,126.0,2.0,0.0
IT206,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,A,0,151.0,2.0,0.0
IT206,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,B,B,A,0,204.0,2.0,0.0
IT206,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,A,0,137.0,2.0,0.0
IT206,Centor Score,rel_to_det,Qwen3.5-27B,off,B,B,A,0,126.0,1.0,0.0
IT206,Centor Score,rel_to_und,Qwen3.5-27B,off,B,B,A,0,128.0,2.0,0.0
IT207,Centor Score,baseline,Qwen3.5-27B,off,A,A,B,0,142.0,2.0,0.0
IT207,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,185.0,2.0,0.0
IT207,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,227.0,2.0,0.0
IT207,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,160.0,2.0,0.0
IT207,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,185.0,2.0,0.0
IT207,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,B,0,238.0,2.0,0.0
IT207,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,149.0,2.0,0.0
IT207,Centor Score,rel_to_det,Qwen3.5-27B,off,B,B,B,1,146.0,1.0,0.0
IT207,Centor Score,rel_to_und,Qwen3.5-27B,off,A,A,B,0,147.0,1.0,0.0
IT209,Centor Score,baseline,Qwen3.5-27B,off,B,B,A,0,128.0,1.0,0.0
IT209,Centor Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,160.0,2.0,0.0
IT209,Centor Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,213.0,2.0,0.0
IT209,Centor Score,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,135.0,2.0,0.0
IT209,Centor Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,160.0,2.0,0.0
IT209,Centor Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,213.0,2.0,0.0
IT209,Centor Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,135.0,2.0,0.0
IT209,Centor Score,rel_to_det,Qwen3.5-27B,off,B,B,A,0,136.0,1.0,0.0
IT209,Centor Score,rel_to_und,Qwen3.5-27B,off,B,B,A,0,133.0,1.0,0.0
IT212,Child-Pugh Classification,baseline,Qwen3.5-27B,off,A,A,B,0,151.0,2.0,0.0
IT212,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,200.0,2.0,0.0
IT212,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,287.0,2.0,0.0
IT212,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,A,A,B,0,161.0,2.0,0.0
IT212,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,A,A,B,0,200.0,2.0,0.0
IT212,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,A,A,B,0,287.0,2.0,0.0
IT212,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,A,A,B,0,172.0,2.0,0.0
IT212,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,A,A,B,0,163.0,2.0,0.0
IT212,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,A,A,B,0,155.0,2.0,0.0
IT213,Child-Pugh Classification,baseline,Qwen3.5-27B,off,A,A,A,1,163.0,1.0,0.0
IT213,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,A,A,A,1,212.0,2.0,0.0
IT213,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,A,A,A,1,299.0,2.0,0.0
IT213,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,A,A,A,1,173.0,2.0,0.0
IT213,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,212.0,2.0,0.0
IT213,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,299.0,1.0,0.0
IT213,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,173.0,2.0,0.0
IT213,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,A,A,A,1,175.0,2.0,0.0
IT213,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,A,A,A,1,172.0,2.0,0.0
IT214,Child-Pugh Classification,baseline,Qwen3.5-27B,off,A,A,A,1,165.0,2.0,0.0
IT214,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,214.0,1.0,0.0
IT214,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,301.0,2.0,0.0
IT214,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,175.0,2.0,0.0
IT214,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,214.0,2.0,0.0
IT214,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,301.0,2.0,0.0
IT214,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,186.0,2.0,0.0
IT214,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,A,A,A,1,171.0,1.0,0.0
IT214,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,B,B,A,0,175.0,1.0,0.0
IT216,Child-Pugh Classification,baseline,Qwen3.5-27B,off,B,B,B,1,160.0,2.0,0.0
IT216,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,B,B,B,1,209.0,2.0,0.0
IT216,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,B,B,B,1,307.0,2.0,0.0
IT216,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,B,B,B,1,181.0,2.0,0.0
IT216,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,209.0,2.0,0.0
IT216,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,307.0,2.0,0.0
IT216,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,170.0,2.0,0.0
IT216,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,B,B,B,1,169.0,2.0,0.0
IT216,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,B,B,B,1,172.0,2.0,0.0
IT217,Child-Pugh Classification,baseline,Qwen3.5-27B,off,B,B,B,1,167.0,2.0,0.0
IT217,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,216.0,2.0,0.0
IT217,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,303.0,2.0,0.0
IT217,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,B,B,B,1,188.0,2.0,0.0
IT217,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,216.0,1.0,0.0
IT217,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,303.0,2.0,0.0
IT217,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,177.0,2.0,0.0
IT217,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,B,B,B,1,177.0,2.0,0.0
IT217,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,A,A,B,0,179.0,2.0,0.0
IT218,Child-Pugh Classification,baseline,Qwen3.5-27B,off,B,B,B,1,167.0,2.0,0.0
IT218,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,A,A,B,0,216.0,1.0,0.0
IT218,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,A,A,B,0,303.0,2.0,0.0
IT218,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,B,B,B,1,188.0,2.0,0.0
IT218,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,B,B,B,1,216.0,2.0,0.0
IT218,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,B,B,B,1,303.0,2.0,0.0
IT218,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,B,B,B,1,177.0,2.0,0.0
IT218,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,B,B,B,1,171.0,1.0,0.0
IT218,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,B,B,B,1,179.0,2.0,0.0
IT220,Child-Pugh Classification,baseline,Qwen3.5-27B,off,B,B,A,0,158.0,1.0,0.0
IT220,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,207.0,2.0,0.0
IT220,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,294.0,2.0,0.0
IT220,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,168.0,2.0,0.0
IT220,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,207.0,2.0,0.0
IT220,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,294.0,2.0,0.0
IT220,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,168.0,2.0,0.0
IT220,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,A,A,A,1,162.0,1.0,0.0
IT220,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,B,B,A,0,171.0,2.0,0.0
IT222,Child-Pugh Classification,baseline,Qwen3.5-27B,off,A,A,A,1,168.0,2.0,0.0
IT222,Child-Pugh Classification,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,217.0,1.0,0.0
IT222,Child-Pugh Classification,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,304.0,2.0,0.0
IT222,Child-Pugh Classification,irr_to_det_matched,Qwen3.5-27B,off,B,B,A,0,178.0,2.0,0.0
IT222,Child-Pugh Classification,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,217.0,2.0,0.0
IT222,Child-Pugh Classification,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,304.0,1.0,0.0
IT222,Child-Pugh Classification,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,189.0,2.0,0.0
IT222,Child-Pugh Classification,rel_to_det,Qwen3.5-27B,off,A,A,A,1,177.0,1.0,0.0
IT222,Child-Pugh Classification,rel_to_und,Qwen3.5-27B,off,B,B,A,0,178.0,2.0,0.0
IT228,Glasgow-Imrie Score,baseline,Qwen3.5-27B,off,A,A,A,1,229.0,2.0,0.0
IT228,Glasgow-Imrie Score,irr_to_det_2x,Qwen3.5-27B,off,B,B,A,0,298.0,2.0,0.0
IT228,Glasgow-Imrie Score,irr_to_det_4x,Qwen3.5-27B,off,B,B,A,0,432.0,2.0,0.0
IT228,Glasgow-Imrie Score,irr_to_det_matched,Qwen3.5-27B,off,A,A,A,1,239.0,2.0,0.0
IT228,Glasgow-Imrie Score,irr_to_und_2x,Qwen3.5-27B,off,A,A,A,1,298.0,2.0,0.0
IT228,Glasgow-Imrie Score,irr_to_und_4x,Qwen3.5-27B,off,A,A,A,1,443.0,2.0,0.0
IT228,Glasgow-Imrie Score,irr_to_und_matched,Qwen3.5-27B,off,A,A,A,1,239.0,2.0,0.0
IT228,Glasgow-Imrie Score,rel_to_det,Qwen3.5-27B,off,A,A,A,1,240.0,2.0,0.0
IT228,Glasgow-Imrie Score,rel_to_und,Qwen3.5-27B,off,A,A,A,1,234.0,1.0,0.0
